Unnamed: 0,driverId,year,DNF_rate,ref,constructor,constructorRef,position_delta,high_alt_sucess_rate,team_avg_position,dvt,finish_volatility,years_active,top10,avg_finish,races_entered,max_races_in_season,season_fraction,total_points,fv_terciles,dvt_terciles,logit_dnf,logit_top10,Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,gmm_cluster,confidence
108,841,2019,0.7142857142857143,giovinazzi,51,alfa,0.2999999999999989,0.6666666666666666,12.19047619047619,-0.1197265625,3.335790760824186,2,0.2,13.65,21,21,1.0,14.0,High,low,0.8690378470236096,-1.3031439927877202,11.8113744896917,1.4665624609078631e-09,4.650295767016276e-07,5.049184523179026,83.13944052063317,4,83.13944052063317
109,847,2019,0.9047619047619048,russell,3,williams,1.1578947368421062,0.3333333333333333,16.25,0.0445344129554655,1.8458608333421245,0,0.0,15.526315789473683,21,21,1.0,0.0,Low,high,2.054123733695546,-3.7612001156935624,0.30756697565581165,4.4025495013809896e-18,4.266641091765411e-18,0.05491430491479336,99.63751871942944,4,99.63751871942944
110,9,2019,0.9047619047619048,kubica,3,williams,-1.2631578947368407,0.3333333333333333,16.25,-0.0429149797570849,2.038412287477588,0,0.0526315789473684,16.94736842105263,21,21,1.0,1.0,Low,medium,2.054123733695546,-2.5419891651800364,0.060461141868888166,3.277808879284731e-20,8.43592119062416e-13,0.40930833889784407,99.53023051923245,4,99.53023051923245
111,817,2019,0.6190476190476191,ricciardo,4,renault,0.7333333333333325,0.6666666666666666,9.833333333333334,0.0440677966101695,3.2619012860600187,5,0.5333333333333333,9.4,21,21,1.0,54.0,High,high,0.462623521948113,0.12744494656812,33.37931444698712,7.238106286629069e-05,4.667114574011238e-07,66.6206127047404,4.981975513147392e-10,3,66.6206127047404
112,832,2019,0.5238095238095238,sainz,1,mclaren,2.11764705882353,0.3333333333333333,8.785714285714286,0.1095169775227165,3.053162181731995,4,0.7647058823529411,7.823529411764706,21,21,1.0,96.0,Medium,high,0.0909717782057266,1.1129238030613655,98.4421674224466,0.09595716039118526,0.00011035405655113267,1.4617650631020238,3.649646567081888e-12,0,98.4421674224466
113,822,2020,0.1176470588235294,bottas,131,mercedes,-1.9375,0.6666666666666666,3.2058823529411766,-0.345183486238532,3.7536440627742,6,0.875,4.3125,17,17,1.0,223.0,High,low,-1.824549292051046,1.767661917648994,7.360833452541943,0.09669888948632258,92.54246656761747,1.090342553320615e-06,1.1743498326340418e-11,2,92.54246656761747
114,813,2015,0.631578947368421,maldonado,208,lotus_f1,3.0,0.3333333333333333,8.84375,-0.119434628975265,2.8442925306655784,1,0.6,9.9,19,19,1.0,27.0,Medium,low,0.5108256237659907,0.3846743384390905,84.32369652249673,0.011047248178030865,3.934534903874508e-05,11.506669422486846,4.158547461489342,0,84.32369652249673
115,833,2015,1.0,merhi,209,manor,2.916666666666668,1.0,15.61111111111111,0.0071174377224199,1.892969448600091,0,0.0,15.5,13,19,0.6842105263157895,0.0,Low,medium,3.2958368660043296,-3.295836866004329,7.86700849802548e-07,1.5079997342678245e-18,6.383111576109761e-26,0.006832587667277181,99.99316662563186,4,99.99316662563186
116,836,2016,0.9523809523809524,wehrlein,209,manor,2.75,0.6666666666666666,17.025,0.0565345080763582,2.633171804117612,0,0.0625,16.0625,21,21,1.0,1.0,Medium,high,2.6149597780361975,-2.4103564932361827,0.001182018649596072,7.560018795708733e-18,4.705838654999384e-22,0.02983010559231137,99.96898787575807,4,99.96898787575807
117,839,2016,0.8888888888888888,ocon,209,manor,3.444444444444443,0.5,17.025,0.001468428781204,2.9439202887759484,0,0.0,17.0,9,21,0.4285714285714285,0.0,Medium,medium,1.7346010553881064,-2.9444389791664403,0.01765023192560427,3.5858252682203542e-16,1.070901978964887e-20,0.006026989150324227,99.97632277892403,4,99.97632277892403
118,836,2017,0.9444444444444444,wehrlein,15,sauber,2.533333333333331,0.0,14.13157894736842,0.018746120422098,2.499777767900357,1,0.1333333333333333,13.866666666666667,18,20,0.9,5.0,Medium,medium,2.4567357728213035,-1.714108534997989,7.767360895945105,7.964545922596246e-12,1.1295775725593637e-14,0.07414320880488191,92.15849589524203,4,92.15849589524203
119,842,2017,1.0,gasly,5,toro_rosso,3.4000000000000004,1.0,11.13157894736842,-0.2217494089834515,1.3564659966250538,0,0.0,13.6,5,20,0.25,0.0,Low,low,2.3978952727983702,-2.3978952727983707,0.0008138384692945641,7.507336714890371e-09,1.5416565503456541e-15,0.06388416312650218,99.93530199089685,4,99.93530199089685
120,839,2018,0.6190476190476191,ocon,10,force_india,1.4000000000000004,0.3333333333333333,9.475,0.029023746701847,2.7129319932501073,2,0.6666666666666666,9.2,21,21,1.0,49.0,Medium,medium,0.462623521948113,0.6592456288842639,86.61775400934921,0.00032049878670839364,5.2093971943861424e-05,13.38177412581712,9.927207501919553e-05,0,86.61775400934921
121,842,2018,0.6666666666666666,gasly,5,toro_rosso,1.5,0.6666666666666666,12.15,0.0843621399176955,3.314268395890713,1,0.3125,11.125,21,21,1.0,29.0,High,high,0.6592456288842639,-0.74907573321917,11.026075644408904,1.7123492533811547e-08,1.3270169621212805e-08,88.903300190359,0.07062413483841101,3,88.903300190359
122,842,2019,0.5714285714285714,gasly,9,red_bull,0.5500000000000007,0.6666666666666666,5.261904761904762,-0.7009049773755655,3.980891859872609,2,0.7,8.95,21,21,1.0,95.0,High,low,0.2744368457017605,0.8043728156701697,0.0038609793586313916,0.02507511070396049,99.97106390993736,1.50425471882167e-27,2.726239449369953e-16,2,99.97106390993736
123,154,2015,0.5789473684210527,grosjean,208,lotus_f1,2.153846153846155,0.3333333333333333,8.84375,0.0258222343027997,2.527950265408459,1,0.7692307692307693,8.615384615384615,19,19,1.0,51.0,Medium,medium,0.3022808718729334,1.1296225254106704,94.22094135178052,0.006760935947459117,7.07123619479652e-05,5.772223691980787,3.3079292897947113e-06,0,94.22094135178052
124,154,2016,0.7142857142857143,grosjean,210,haas,2.5625,0.3333333333333333,12.289473684210526,0.0438972162740898,4.00780488547035,2,0.3125,11.75,21,21,1.0,29.0,High,high,0.8690378470236096,-0.74907573321917,46.15684316109889,2.100839034944969e-07,1.940703113963054e-08,48.77375750425411,5.069399105156092,3,48.77375750425411
125,154,2017,0.7,grosjean,210,haas,2.235294117647058,0.3333333333333333,11.13157894736842,0.0118203309692671,2.8491484796029014,3,0.4705882352941176,11.0,20,20,1.0,28.0,Medium,medium,0.8023464725249373,-0.1121622570956493,64.0327119616735,2.036067609978793e-05,2.5579813342994992e-08,35.92173877993577,0.04552887213479804,0,64.0327119616735
126,154,2018,0.7142857142857143,grosjean,210,haas,-0.4666666666666668,0.6666666666666666,10.421052631578949,-0.0363636363636364,3.745219174716837,4,0.4666666666666667,10.8,21,21,1.0,37.0,High,medium,0.8690378470236096,-0.1274449465681202,28.060316878271973,2.0607962951109884e-07,2.0923800988967352e-05,71.93921328053074,0.00044871131671531757,3,71.93921328053074
127,154,2019,0.7619047619047619,grosjean,210,haas,-1.333333333333334,0.3333333333333333,13.05,-0.0268199233716474,3.1790984046843636,5,0.2,13.4,21,21,1.0,8.0,High,medium,1.0986122886681098,-1.3031439927877202,0.4642995756279985,1.8211314175607068e-11,2.6747940514834215e-08,99.53567126387723,2.913372860090228e-05,3,99.53567126387723
128,844,2020,0.4117647058823529,leclerc,6,ferrari,1.0,0.6666666666666666,8.866666666666667,0.2105263157894737,3.762159772503841,2,0.7692307692307693,7.0,17,17,1.0,98.0,High,high,-0.3364722366212128,1.1215359285700472,99.95484708614318,0.0015003066297561646,0.0012365965525092482,0.042416010674535126,8.252308973894276e-17,0,99.95484708614318
129,1,2020,0.0,hamilton,131,mercedes,0.0,0.6666666666666666,3.2058823529411766,0.4151376146788991,1.6153559979150107,6,1.0,1.875,16,17,0.9411764705882352,347.0,Low,high,-3.49650756146648,3.49650756146648,2.6980542653524772e-05,99.99911520484682,0.000857814610558601,7.5132704288836e-45,1.0470456906918377e-111,1,99.99911520484682
130,832,2020,0.4117647058823529,sainz,1,mclaren,1.7857142857142856,0.6666666666666666,7.4411764705882355,0.088085827216262,3.074749035718698,5,0.8571428571428571,6.785714285714286,17,17,1.0,105.0,Medium,high,-0.3364722366212128,1.638286066771759,98.67571572013475,0.8143060308261431,0.00026869254472510314,0.5097095564943737,8.850055470157244e-18,0,98.67571572013475
131,815,2020,0.3333333333333333,perez,211,racing_point,0.0714285714285711,1.0,7.117647058823529,0.0867768595041321,4.013370510822899,6,0.9285714285714286,6.5,15,17,0.8823529411764706,125.0,High,high,-0.6466271649250525,2.217225244042889,99.76496089190712,0.13283357989750003,0.0004870384890650978,0.10171848970626622,1.7336066504143818e-24,0,99.76496089190712
